#	001	https://zdb-katalog.de/title.xhtml?idn=1049496809	http://content.staatsbibliothek-berlin.de/zefys/SNP27646518-18800101-0-3-0-0/full/full/0/default.jpg
#	1880-01-01	Berliner Tageblatt	27646518	
	als	O	O	
	Herr	O	O	
	Chamberlain	O	O	
	es	O	O	
	mit	O	O	
	dieser	O	O	
	Umschreibung	O	O	
	der	O	O	
	von	O	O	
	England	O	O	
	über	O	O	
	die	O	O	
	Neutralen	O	O	
	verhängten	O	O	
	Rechtlosig	O	O	
	keit	O	O	
	tut.	O	O	
	Nun,	O	O	
	der	O	O	
	norwegische	O	O	
	Außenminister	O	O	
	Ko	O	O	
	h	O	O	
	t,	O	O	
	der	O	O	
	in	O	O	
	dieser	O	O	
	Sache	O	O	
	den	O	O	
	norwegischen	O	O	
	Rechtsstandpunkt	O	O	
	so	O	O	
	klar	O	O	
	festgestellt	O	O	
	hat,	O	O	
	wenn	O	O	
	er	O	O	
	auch,	O	O	
	was	O	O	
	freilich	O	O	
	sehr	O	O	
	entscheidend	O	O	
	ist,	O	O	
	sich	O	O	
	außerstande	O	O	
	erklären	O	O	
	mußte,	O	O	
	irgendwelche	O	O	
	militärische	O	O	
	Macht	O	O	
	bekräftigend	O	O	
	hinter	O	O	
	sein	O	O	
	Recht	O	O	
	zu	O	O	
	stellen,	O	O	
	straft	O	O	
	auch	O	O	
	in	O	O	
	die	O	O	
	sem	O	O	
	Punkte	O	O	
	des	O	O	
	„internationalen	O	O	
	"Rechts"""	O	O	
	Herrn	O	O	
	Chamber	O	O	
	lain	O	O	
	drastisch	O	O	
	Lügen.	O	O	
	Er	O	O	
	erinnert	O	O	
	ihn	O	O	
	daran,	O	O	
	daß	O	O	
	noch	O	O	
	im	O	O	
	Sommer	O	O	
	1939	O	O	
	die	O	O	
	englische	O	O	
	Regierung	O	O	
	der	O	O	
	norwegischen	O	O	
	Regierung	O	O	
	mitteilte,	O	O	
	die	O	O	
	„einzig	O	O	
	mögliche	O	O	
	Völkerrechtsregelung	O	O	
	über	O	O	
	die	O	O	
	Durch	O	O	
	fahrt	O	O	
	von	O	O	
	Kriegsschiffen	O	O	
	Kriegführender	O	O	
	durch	O	O	
	neutrale	O	O	
	Ho	O	O	
	heitszonen	O	O	
	könne	O	O	
	und	O	O	
	müsse	O	O	
	dahin	O	O	
	gehen,	O	O	
	daß	O	O	
	diese	O	O	
	Kriegs	O	O	
	schiffe	O	O	
	so	O	O	
	lange	O	O	
	das	O	O	
	Recht	O	O	
	zu	O	O	
	solcher	O	O	
	Durchfahrt	O	O	
	hätten,	O	O	
	wie	O	O	
	sie	O	O	
	das	O	O	
	für	O	O	
	nötig	O	O	
	hielten,	O	O	
	und	O	O	
	solange	O	O	
	sie	O	O	
	keinen	O	O	
	Hafen	O	O	
	an	O	O	
	"liefen""."	O	O	
	Die	O	O	
	norwegische	O	O	
	Regierung	O	O	
	hübe	O	O	
	sich	O	O	
	diese	O	O	
	englische	O	O	
	Auf	O	O	
	fassung	O	O	
	uneingeschränkt	O	O	
	zueigen	O	O	
	gemacht.	O	O	
	Dieselbe	O	O	
	Auffas	O	O	
	sung	O	O	
	sei	O	O	
	ja	O	O	
	auch	O	O	
	in	O	O	
	englischen	O	O	
	Völkerrechtsbüchern	O	O	
	vorge	O	O	
	tragen	O	O	
	und	O	O	
	vertreten.	O	O	
	So	O	O	
	lautete	O	O	
	die	O	O	
	betonte	O	O	
	Auffassung	O	O	
	der	O	O	
	englischen	O	O	
	Regie	O	O	
	rung	O	O	
	und	O	O	
	des	O	O	
	Herrn	O	O	
	Chamberlain,	O	O	
	so	O	O	
	lange	O	O	
	sie	O	O	
	glaubten,	O	O	
	daß	O	O	
	diese	O	O	
	Auffassung	O	O	
	nur	O	O	
	zum	O	O	
	Vorteil	O	O	
	Englands	O	O	
	wirken	O	O	
	könne.	O	O	
	Nun	O	O	
	aber,	O	O	
	da	O	O	
	sie	O	O	
	auf	O	O	
	ein	O	O	
	deutsches	O	O	
	Schiff	O	O	
	An	O	O	
	wendung	O	O	
	finden,	O	O	
	stellt	O	O	
	der	O	O	
	alte	O	O	
	Sünder	O	O	
	Chamberlain	O	O	
	sich	O	O	
	auf	O	O	
	den	O	O	
	ganz	O	O	
	genau	O	O	
	entgegengesetzten	O	O	
	Standpunkt.	O	O	
	Er	O	O	
	fällt	O	O	
	mit	O	O	
	Vorwürfen	O	O	
	über	O	O	
	die	O	O	
	norwegische	O	O	
	Regierung	O	O	
	her,	O	O	
	weil	O	O	
	diese	O	O	
	sich	O	O	
	aufs	O	O	
	genaueste	O	O	
	an	O	O	
	die	O	O	
	ihr	O	O	
	diktierte	O	O	
	englische	O	O	
	Auf	O	O	
	fassung	O	O	
	zu	O	O	
	halten	O	O	
	suchte,	O	O	
	ihr	O	O	
	freilich	O	O	
	aus	O	O	
	Mangel	O	O	
	an	O	O	
	Macht	O	O	
	mitteln	O	O	
	keinen	O	O	
	Nachdruck	O	O	
	verleihen	O	O	
	konnte	O	O	
	gegen	O	O	
	dasselbe	O	O	
	England,	O	O	
	das	O	O	
	ihr	O	O	
	diese	O	O	
	Auffassung	O	O	
	im	O	O	
	Sommer	O	O	
	1939	O	O	
	diktiert	O	O	
	hat.	O	O	
	Jetzt	O	O	
	rechnen	O	O	
	dasselbe	O	O	
	England,	O	O	
	derselbe	O	O	
	Herr	O	O	
	Chamber	O	O	
	lain	O	O	
	diese	O	O	
	von	O	O	
	ihnen	O	O	
	verkündete	O	O	
	Rechtsauffassung	O	O	
	der	O	O	
	nor	O	O	
	wegischen	O	O	
	Regierung	O	O	
	zum	O	O	
	Verbrechen	O	O	
	an.	O	O	
	Der	O	O	
	englische	O	O	
	Cant	O	O	
	erklärte	O	O	
	sofort	O	O	
	und	O	O	
	ohne	O	O	
	jede	O	O	
	Regung	O	O	
	von	O	O	
	Scham	O	O	
	denn	O	O	
	völlige	O	O	
	Unfähigkeit	O	O	
	zur	O	O	
	Scham	O	O	
	ist	O	O	
	ein	O	O	
	wesentliches	O	O	
	Merkmal	O	O	
	dieser	O	O	
	englischen	O	O	
	Lügentechnik	O	O	
	das	O	O	
	genaue	O	O	
	Gegenteil	O	O	
	seiner	O	O	
	eigenen	O	O	
	Verkündung	O	O	
	vom	O	O	
	Sommer	O	O	
	1939	O	O	
	für	O	O	
	inter	O	O	
	nationales	O	O	
	Recht,	O	O	
	„wie	O	O	
	die	O	O	
	britische	O	O	
	Regierung	O	O	
	es	O	O	
	"versteht"""	O	O	
	Höher	O	O	
	geht's	O	O	
	nicht.	O	O	
	Das	O	O	
	ist	O	O	
	urenglisch,	O	O	
	genau	O	O	
	so	O	O	
	wie	O	O	
	der	O	O	
	von	O	O	
	den	O	O	
	Eng	O	O	
	ländern	O	O	
	nicht	O	O	
	gelesene,	O	O	
	kaum	O	O	
	aufgeführte	O	O	
	und	O	O	
	nicht	O	O	
	Verstan	O	O	
	dene	O	O	
	größte	O	O	
	Engländer,	O	O	
	Shakespeare,	O	O	
	den	O	O	
	Briten	O	O	
	sich	O	O	
	schon	O	O	
	in	O	O	
	„Richard	O	O	
	"III."""	O	O	
	selbst	O	O	
	zeichnen	O	O	
	ließ,	O	O	
	wo	O	O	
	er	O	O	
	den	O	O	
	scham	O	O	
	losen	O	O	
	Heuchler	O	O	
	und	O	O	
	Mörder,	O	O	
	der	O	O	
	durch	O	O	
	Meuchelmord	O	O	
	und	O	O	
	Meineid	O	O	
	sich	O	O	
	den	O	O	
	Weg	O	O	
	zum	O	O	
	Thron	O	O	
	bahnt,	O	O	
	sagen	O	O	
	läßt:	O	O	
	„Ich	O	O	
	tu'	O	O	
	das	O	O	
	Bös'	O	O	
	und	O	O	
	schreie	O	O	
	selbst	O	O	
	zuerst.	O	O	
	Das	O	O	
	Unheil,	O	O	
	das	O	O	
	ich	O	O	
	heimlich	O	O	
	angestiftet,	O	O	
	Leg'	O	O	
	ich	O	O	
	den	O	O	
	andern	O	O	
	dann	O	O	
	zur	O	O	
	schweren	O	O	
	Last.	O	O	
	Dann	O	O	
	seufz'	O	O	
	ich,	O	O	
	und	O	O	
	nach	O	O	
	einem	O	O	
	Spruch	O	O	
	der	O	O	
	Bibel	O	O	
	Sag'	O	O	
	ich,	O	O	
	Gott	O	O	
	heiße	O	O	
	Gutes	O	O	
	tun	O	O	
	für	O	O	
	"Böses;"	O	O	
	Und	O	O	
	so	O	O	
	bekleid'	O	O	
	ich	O	O	
	meine	O	O	
	nackte	O	O	
	Bosheit	O	O	
	Mit	O	O	
	alten	O	O	
	Fetzen,	O	O	
	aus	O	O	
	der	O	O	
	Schrift	O	O	
	gestohlen.	O	O	
	Und	O	O	
	schein'	O	O	
	ein	O	O	
	Heil'ger,	O	O	
	wo	O	O	
	ich	O	O	
	Teufel	O	O	
	"bin."""	O	O	
	Das	O	O	
	ist	O	O	
	der	O	O	
	englische	O	O	
	Cant.	O	O	
	Das	O	O	
	ist	O	O	
	Herr	O	O	
	Cham	O	O	
	berlain,	O	O	
	wie	O	O	
	er	O	O	
	leibt	O	O	
	und	O	O	
	lebt,	O	O	
	die	O	O	
	Bibel	O	O	
	zitiert	O	O	
	und	O	O	
	lügt.	O	O	
	Der	O	O	
	alte	O	O	
	Shakespeare	O	O	
	hat	O	O	
	ihn	O	O	
	schon	O	O	
	ganz	O	O	
	genau	O	O	
	gekannt.	O	O	
	Schweden	O	O	
	verlor	O	O	
	32	O	O	
	Frachtdampfer.	O	O	
	Stockholm,	O	O	
	21.	O	O	
	Februar.	O	O	
	Der	O	O	
	schwedische	O	O	
	Außenminister	O	O	
	Günther	O	O	
	stellte	O	O	
	fest,	O	O	
	daß	O	O	
	sich	O	O	
	seit	O	O	
	Ausbruch	O	O	
	des	O	O	
	Krieges	O	O	
	bis	O	O	
	zum	O	O	
	11.	O	O	
	Februar	O	O	
	die	O	O	
	Verluste	O	O	
	Schwedens	O	O	
	im	O	O	
	Zusammenhang	O	O	
	mit	O	O	
	der	O	O	
	gesamten	O	O	
	Seekriegsführung	O	O	
	auf	O	O	
	32	O	O	
	Frachtdampfer	O	O	
	mit	O	O	
	63	O	O	
	980	O	O	
	BRT	O	O	
	belaufen.	O	O	
	Günther	O	O	
	hob	O	O	
	hierbei	O	O	
	hervor,	O	O	
	daß	O	O	
	der	O	O	
	Seekrieg	O	O	
	vor	O	O	
	allem	O	O	
	für	O	O	
	die	O	O	
	Neutralen	O	O	
	starke	O	O	
	Verluste	O	O	
	im	O	O	
	Gefolge	O	O	
	habe.	O	O	
	Dieser	O	O	
	Seekrieg	O	O	
	werde	O	O	
	insbesondere	O	O	
	durch	O	O	
	Aktionen	O	O	
	in	O	O	
	der	O	O	
	Nordsee	O	O	
	und	O	O	
	dem	O	O	
	englischen	O	O	
	Küstenfahrwasser	O	O	
	sowie	O	O	
	durch	O	O	
	die	O	O	
	Kon	O	O	
	terbandekontrolle	O	O	
	von	O	O	
	weiten	O	O	
	der	O	O	
	Westmächte	O	O	
	charakterisiert,	O	O	
	die	O	O	
	es	O	O	
	mit	O	O	
	sich	O	O	
	bringe,	O	O	
	daß	O	O	
	eine	O	O	
	bedeutende	O	O	
	Anzahl	O	O	
	schwe	O	O	
	discher	O	O	
	Schiff	O	O	
	britische	O	O	
	Kontrollhäfen,	O	O	
	die	O	O	
	in	O	O	
	besonders	O	O	
	ge	O	O	
	fährdeten	O	O	
	Gebieten	O	O	
	lägen,	O	O	
	anlaufen	O	O	
	müßten.	O	O	
	Während	O	O	
	des	O	O	
	gegenwärtigen	O	O	
	Krieges	O	O	
	seien	O	O	
	im	O	O	
	übrigen	O	O	
	Minen	O	O	
	mit	O	O	
	völliger	O	O	
	Außerachtlassung	O	O	
	der	O	O	
	legitimen	O	O	
	Inter	O	O	
	essen	O	O	
	der	O	O	
	neutralen	O	O	
	Schiffahrt	O	O	
	ausgelegt	O	O	
	worden.	O	O	
	Abschließend	O	O	
	erklärte	O	O	
	Günther,	O	O	
	die	O	O	
	Seekriegsführung	O	O	
	(deren	O	O	
	Schärfe	O	O	
	worauf	O	O	
	der	O	O	
	schwedische	O	O	
	Außenminister	O	O	
	allerdings	O	O	
	nicht	O	O	
	einging	O	O	
	allein	O	O	
	auf	O	O	
	die	O	O	
	von	O	O	
	England	O	O	
	pro	O	O	
	klamierten	O	O	
	Blockadegrundsätze	O	O	
	zurückgeht)	O	O	
	treffe	O	O	
	Schweden	O	O	
	dadurch	O	O	
	hart,	O	O	
	daß	O	O	
	bisher	O	O	
	anerkannte	O	O	
	völkerrechtliche	O	O	
	Grund	O	O	
	sätze	O	O	
	außer	O	O	
	Acht	O	O	
	gelassen	O	O	
	würden.	O	O	
	Er	O	O	
	warnte	O	O	
	schließlich	O	O	
	da	O	O	
	vor,	O	O	
	Urteile	O	O	
	über	O	O	
	die	O	O	
	Versenkung	O	O	
	von	O	O	
	Schiffen	O	O	
	auf	O	O	
	Grund	O	O	
	von	O	O	
	unbestätigten	O	O	
	Meldungen	O	O	
	zu	O	O	
	fällen.	O	O	
	Chamberlain	O	O	
	verschafft	O	O	
	sich	O	O	
	34	O	O	
	PH.	O	O	
	Dividende.	O	O	
	Amsterdam,	O	O	
	21.	O	O	
	Februar.	O	O	
	Bekanntlich	O	O	
	hat	O	O	
	-die	O	O	
	englische	O	O	
	Regierung	O	O	
	ein	O	O	
	Gesetz	O	O	
	erlassen,	O	O	
	wonach	O	O	
	die	O	O	
	englischen	O	O	
	Privat	O	O	
	bahnen	O	O	
	für	O	O	
	die	O	O	
	Kriegsdauer	O	O	
	als	O	O	
	staatliche	O	O	
	Betriebe	O	O	
	geführt	O	O	
	werden	O	O	
	sollen.	O	O	
	Als	O	O	
	erste	O	O	
	Maßnahme	O	O	
	beschloß	O	O	
	die	O	O	
	englische	O	O	
	Regierung	O	O	
	die	O	O	
	sofortige	O	O	
	Erhöhung	O	O	
	der	O	O	
	Güter-	O	O	
	und	O	O	
	Reise	O	O	
	tarife.	O	O	
	Sie	O	O	
	beschloß	O	O	
	ferner,	O	O	
	daß	O	O	
	diese	O	O	
	erhöhten	O	O	
	Einnahmen	O	O	
	den	O	O	
	Besitzern	O	O	
	der	O	O	
	englischen	O	O	
	Privatbahnen	O	O	
	zugute	O	O	
	kommen	O	O	
	sollten,	O	O	
	und	O	O	
	garantierte	O	O	
	den	O	O	
	Eisenbahnaktionären	O	O	
	ein	O	O	
	steuer	O	O	
	freies	O	O	
	Aufkommen	O	O	
	von	O	O	
	43V	O	O	
	Millionen	O	O	
	Mark.	O	O	
	Dieses	O	O	
	Aufkommen	O	O	
	liegt	O	O	
	um	O	O	
	volle	O	O	
	IVV	O	O	
	Millionen	O	O	
	höher	O	O	
	als	O	O	
	der	O	O	
	Ertrag	O	O	
	im	O	O	
	letzten	O	O	
	Jahr.	O	O	
	Darüber	O	O	
	hinaus	O	O	
	aber	O	O	
	wurde	O	O	
	beschlossen,	O	O	
	daß	O	O	
	über	O	O	
	'diesen	O	O	
	steuerfreien	O	O	
	Betrag	O	O	
	noch	O	O	
	ein	O	O	
	wei	O	O	
	teres	O	O	
	steuerpflichtiges	O	O	
	Aufkommen	O	O	
	bis	O	O	
	Zu	O	O	
	einer	O	O	
	Einnahme	O	O	
	höhe	O	O	
	von	O	O	
	68V	O	O	
	Millionen	O	O	
	Mark	O	O	
	möglich	O	O	
	sein	O	O	
	solle!	O	O	
	Der	O	O	
	Leiter	O	O	
	der	O	O	
	britischen	O	O	
	Regierung,	O	O	
	die	O	O	
	dieses	O	O	
	Gesetz	O	O	
	erließ,	O	O	
	heißt	O	O	
	Neville	O	O	
	Chamberlain.	O	O	
	Damit	O	O	
	wird	O	O	
	den	O	O	
	Aktionären	O	O	
	der	O	O	
	verschiedenen	O	O	
	englischen	O	O	
	Eisenbahngesellschaften	O	O	
	im	O	O	
	ersten	O	O	
	Kriegsjahr	O	O	
	eine	O	O	
	Divi	O	O	
	dende	O	O	
	von	O	O	
	34	O	O	
	VH.	O	O	
	garantiert	O	O	
	und	O	O	
	ein	O	O	
	geradezu	O	O	
	ungeheuerlicher	O	O	
	Raubzug	O	O	
	der	O	O	
	englischen	O	O	
	Oberschicht	O	O	
	deren	O	O	
	Luxusdasein	O	O	
	sich	O	O	
	besonders	O	O	
	auf	O	O	
	den	O	O	
	Besitz	O	O	
	von	O	O	
	Eisenbahn	O	O	
	aktien	O	O	
	stützt	O	O	
	auf	O	O	
	die	O	O	
	Taschen	O	O	
	des	O	O	
	englischen	O	O	
	Volkes	O	O	
	sank	O	O	
	tioniert.	O	O	
	Hauptaktionär	O	O	
	der	O	O	
	englischen	O	O	
	Eisenbahngesellschaften	O	O	
	ist	O	O	
	u.	O	O	
	a.	O	O	
	ein	O	O	
	gewisser	O	O	
	Neville	O	O	
	Chamberlain!	O	O	
	Womit	O	O	
	eindeutig	O	O	
	klargestellt	O	O	
	sein	O	O	
	dürfte,	O	O	
	in	O	O	
	wessen	O	O	
	In	O	O	
	teresse	O	O	
	der	O	O	
	Ministerpräsident	O	O	
	Neville	O	O	
	Chamberlain	O	O	
	dieses	O	O	
	Ge	O	O	
	setz	O	O	
	erlassen	O	O	
	hat.	O	O	
	Nämlich	O	O	
	in	O	O	
	seinem	O	O	
	eigenen:	O	O	
	Ein	O	O	
	wahrhaft	O	O	
	feiner	O	O	
	Gent	O	O	
	leman!	O	O	
	„Es	O	O	
	gibt	O	O	
	genug	O	O	
	Franzosen,	O	O	
	die	O	O	
	sich	O	O	
	für	O	O	
	uns	O	O	
	schlagen	O	O	
	"können""."	O	O	
	Amsterdam,	O	O	
	21.	O	O	
	Februar.	O	O	
	Der	O	O	
	nunmehr	O	O	
	eifrig	O	O	
	im	O	O	
	Hintergrund	O	O	
	wirkende	O	O	
	frühere	O	O	
	englische	O	O	
	Kriegsminister,	O	O	
	der	O	O	
	Jude	O	O	
	Höre	O	O	
	Belisha,	O	O	
	hat	O	O	
	ein	O	O	
	für	O	O	
	ihn	O	O	
	finanziell	O	O	
	äußerst	O	O	
	ertragreiches	O	O	
	Abkommen	O	O	
	mit	O	O	
	der	O	O	
	englischen	O	O	
	Zeitung	O	O	
	News	O	O	
	>	O	O	
	of	O	O	
	the	O	O	
	World	O	O	
	abgeschlossen,	O	O	
	die	O	O	
	bisher	O	O	
	im	O	O	
	wesentlichen	O	O	
	von	O	O	
	der	O	O	
	Berichterstattung	O	O	
	über	O	O	
	Ehebruchsskandale	O	O	
	lebte.	O	O	
	Nun	O	O	
	mehr	O	O	
	soll	O	O	
	der	O	O	
	Jude	O	O	
	Höre	O	O	
	Belisha	O	O	
	die	O	O	
	große	O	O	
	Politik	O	O	
	in	O	O	
	die	O	O	
	ses	O	O	
	Blatt	O	O	
	einführen.	O	O	
	Es	O	O	
	ist	O	O	
	für	O	O	
	ihn	O	O	
	fraglos	O	O	
	auch	O	O	
	das	O	O	
	ge	O	O	
	eignete	O	O	
	Organ!	O	O	
	In	O	O	
	seinem	O	O	
	ersten	O	O	
	Aufsatz	O	O	
	erklärt	O	O	
	Höre	O	O	
	Belisha	O	O	
	offen:	O	O	
	„Bei	O	O	
	diesem	O	O	
	Krieg	O	O	
	geht	O	O	
	es	O	O	
	ums	O	O	
	Ganze.	O	O	
	Verliert	O	O	
	ihn	O	O	
	Eng	O	O	
	land,	O	O	
	ist	O	O	
	es	O	O	
	mit	O	O	
	seiner	O	O	
	wirtschaftlichen	O	O	
	Vormacht	O	O	
	zu	O	O	
	Ende.	O	O	
	England	O	O	
	wird	O	O	
	dann	O	O	
	nur	O	O	
	noch	O	O	
	ein	O	O	
	einflußloser	O	O	
	Mittelstaat	O	O	
	fein,	O	O	
	der	O	O	
	nicht	O	O	
	mehr	O	O	
	die	O	O	
	Reichtümer	O	O	
	der	O	O	
	Welt	O	O	
	für	O	O	
	sich	O	O	
	einziehen	O	O	
	"kann."""	O	O	
	Höre	O	O	
	Belisha	O	O	
	ruft	O	O	
	daher	O	O	
	die	O	O	
	englische	O	O	
	Nation	O	O	
	zur	O	O	
	äußer	O	O	
	sten	O	O	
	Kraftanstrengung	O	O	
	für	O	O	
	die	O	O	
	Verteidigung	O	O	
	der	O	O	
	Plutokratie	O	O	
	auf.	O	O	
	Er	O	O	
	verkündet	O	O	
	aber	O	O	
	sogleich	O	O	
	in	O	O	
	den	O	O	
	nächsten	O	O	
	Sätzen,	O	O	
	daß	O	O	
	er	O	O	
	damit	O	O	
	nicht	O	O	
	etwa	O	O	
	meine,	O	O	
	England	O	O	
	solle	O	O	
	nun	O	O	
	selbst	O	O	
	in	O	O	
	den	O	O	
	Krieg	O	O	
	ziehen.	O	O	
	Nein,	O	O	
	mit	O	O	
	zynischer	O	O	
	Offenheit	O	O	
	schreibt	O	O	
	er	O	O	
	wört	O	O	
	lich:	O	O	
	„Es	O	O	
	ist	O	O	
	ein	O	O	
	Unsinn,	O	O	
	so	O	O	
	viel	O	O	
	Engländer	O	O	
	nach	O	O	
	Frankreich	O	O	
	zu	O	O	
	schicken.	O	O	
	Englands	O	O	
	Stärke	O	O	
	ist	O	O	
	die	O	O	
	Materialherstellung	O	O	
	und	O	O	
	der	O	O	
	Handel.	O	O	
	In	O	O	
	Frankreich	O	O	
	gibt	O	O	
	es	O	O	
	genug	O	O	
	Franzosen,	O	O	
	die	O	O	
	für	O	O	
	uns	O	O	
	die	O	O	
	Schlachten	O	O	
	schlagen	O	O	
	"können."""	O	O	
	Aber	O	O	
	selbst	O	O	
	der	O	O	
	Jude	O	O	
	Höre	O	O	
	Belisha	O	O	
	mutz	O	O	
	am	O	O	
	Schluß	O	O	
	sei	O	O	
	nes	O	O	
	Artikels	O	O	
	den	O	O	
	bezeichnenden	O	O	
	Satz	O	O	
	schreiben:	O	O	
	„Dennoch	O	O	
	müssen	O	O	
	wir	O	O	
	uns	O	O	
	darüber	O	O	
	klar	O	O	
	sein,	O	O	
	daß	O	O	
	trotz	O	O	
	der	O	O	
	englischen	O	O	
	Hilfsquellen	O	O	
	dieser	O	O	
	Krieg	O	O	
	wirtschaftlich	O	O	
	nur	O	O	
	schwer	O	O	
	zu	O	O	
	ge	O	O	
	winnen	O	O	
	sein	O	O	
	"wird!"""	O	O	
	Deshalb	O	O	
	müssen	O	O	
	eben	O	O	
	die	O	O	
	anderen	O	O	
	bluten!	O	O	
	Echt	O	O	
	jüdisch,	O	O	
	echt	O	O	
	englisch!	O	O	
	Der	O	O	
	Jude	O	O	
	Höre	O	O	
	Belisha	O	O	
	hat	O	O	
	einmal	O	O	
	mehr	O	O	
	das	O	O	
	wahre	O	O	
	Gesicht	O	O	
	der	O	O	
	Plutoraktie	O	O	
	enthüllt!	O	O	
	Die	O	O	
	Todesstrahlen	O	O	
	des	O	O	
	Scheckschwindlers.	O	O	
	Amsterdam,	O	O	
	21.	O	O	
	Februar.	O	O	
	In	O	O	
	London	O	O	
	wurde	O	O	
	ein	O	O	
	Betrugs	O	O	
	skondal	O	O	
	aufgedeckt,	O	O	
	der	O	O	
	die	O	O	
	englischen	O	O	
	Kriegsämter	O	O	
	Millio	O	O	
	nenbeträge	O	O	
	gekostet	O	O	
	hat.	O	O	
	Vor	O	O	
	einiger	O	O	
	Zeck	O	O	
	erschien	O	O	
	auf	O	O	
	den	O	O	
	einzelnen	O	O	
	englischen	O	O	
	Kriegsbehörden,	O	O	
	die	O	O	
	mit	O	O	
	der	O	O	
	Vergebung	O	O	
	miltärischer	O	O	
	Auf	O	O	
	träge	O	O	
	zu	O	O	
	tun	O	O	
	haben,	O	O	
	ein	O	O	
	3tjähriger	O	O	
	Angestellter	O	O	
	eines	O	O	
	be	O	O	
	kannten	O	O	
	Londoner	O	O	
	Börsenmaklers.	O	O	
	Er	O	O	
	trat	O	O	
	in	O	O	
	den	O	O	
	Aemtern	O	O	
	mit	O	O	
	angeblichen	O	O	
	Erfindungen	O	O	
	geheimer	O	O	
	Waffen	O	O	
	hervor	O	O	
	und	O	O	
	behauptete,	O	O	
	daß	O	O	
	nur	O	O	
	noch	O	O	
	geringe	O	O	
	Geldmittel	O	O	
	notwendig	O	O	
	seien,	O	O	
	um	O	O	
	diese	O	O	
	Erfindungen	O	O	
	praktisch	O	O	
	werden	O	O	
	zu	O	O	
	lassen.	O	O	
	Insbesondere	O	O	
	bot	O	O	
	er	O	O	
	eine	O	O	
	"„Flugabwurfbombe"""	O	O	
	und	O	O	
	einen	O	O	
	„tragbaren	O	O	
	"Todesstrahlenerzeuger"""	O	O	
	an.	O	O	
	Monatelang	O	O	
	konnte	O	O	
	er	O	O	
	von	O	O	
	den	O	O	
	einzelnen	O	O	
	Aemtern	O	O	
	und	O	O	
	insbesondere	O	O	
	von	O	O	
	der	O	O	
	Winston	O	O	
	Churchill	O	O	
	unterstehenden	O	O	
	bri	O	O	
	tischen	O	O	
	Admiralität	O	O	
	Beträge	O	O	
	einkassieren,	O	O	
	„um	O	O	
	seine	O	O	
	Erfin	O	O	
	dungen	O	O	
	"abzuschließen"","	O	O	
	die	O	O	
	endlich	O	O	
	in	O	O	
	die	O	O	
	Millionen	O	O	
	gingen.	O	O	
	Sein	O	O	
	Treiben	O	O	
	wäre	O	O	
	sicherlich	O	O	
	noch	O	O	
	lange	O	O	
	ungehindert	O	O	
	fort	O	O	
	gegangen,	O	O	
	wenn	O	O	
	die	O	O	
	Londoner	O	O	
	Polizei	O	O	
	ihn	O	O	
	nicht	O	O	
	plötzlich	O	O	
	ver	O	O	
	haftet	O	O	
	hätte,	O	O	
	aber	O	O	
	nicht	O	O	
	etwa	O	O	
	wegen	O	O	
	dieser	O	O	
	Schwindeleien,	O	O	
	sondern	O	O	
	weil	O	O	
	er	O	O	
	früher	O	O	
	einmal	O	O	
	einen	O	O	
	Scheck	O	O	
	gefälscht	O	O	
	hatte.	O	O	
	Erst	O	O	
	durch	O	O	
	diesen	O	O	
	Zufall	O	O	
	kam	O	O	
	man	O	O	
	auf	O	O	
	den	O	O	
	Gaunerstreich,	O	O	
	den	O	O	
	er	O	O	
	bei	O	O	
	den	O	O	
	britischen	O	O	
	Militärbehörden	O	O	
	in	O	O	
	Szene	O	O	
	gesetzt	O	O	
	hatten	O	O	
	Bei	O	O	
	der	O	O	
	Vernehmung	O	O	
	erklärte	O	O	
	der	O	O	
	Verhaftete,	O	O	
	daß	O	O	
	er	O	O	
	„noch	O	O	
	niemals	O	O	
	so	O	O	
	viel	O	O	
	Jnstinktlosigkeit	O	O	
	gesehen	O	O	
	hat,	O	O	
	wie	O	O	
	bei	O	O	
	den	O	O	
	britischen	O	O	
	"Militärbehörden""."	O	O	
	„Kaum	O	O	
	hatte	O	O	
	ich	O	O	
	meine	O	O	
	Pläne	O	O	
	"entwickelt"","	O	O	
	so	O	O	
	sagte	O	O	
	der	O	O	
	junge	O	O	
	Mann	O	O	
	aus,	O	O	
	„als	O	O	
	man	O	O	
	mir	O	O	
	mit	O	O	
	einer	O	O	
	mich	O	O	
	entwaffnen	O	O	
	den	O	O	
	Leichtgläubigkeit	O	O	
	Riesensummen	O	O	
	geradezu	O	O	
	"aufdrängte."""	O	O	
	Der	O	O	
	Untersuchungsrichter	O	O	
	erklärte,	O	O	
	daß	O	O	
	er	O	O	
	die	O	O	
	verantwort	O	O	
	lichen	O	O	
	Beamten	O	O	
	vernehmen	O	O	
	wolle,	O	O	
	da	O	O	
	dieser	O	O	
	Skandal	O	O	
	nicht	O	O	
	der	O	O	
	Skandal	O	O	
	eines	O	O	
	Betrügers,	O	O	
	sondern	O	O	
	der	O	O	
	britischen	O	O	
	Mili	O	O	
	tärbehörden	O	O	
	sei.	O	O	
	England	O	O	
	schädigt	O	O	
	bewußt	O	O	
	die	O	O	
	rumänische	O	O	
	Schiffahrt.	O	O	
	Bukarest,	O	O	
	21.	O	O	
	Februar.	O	O	
	Die	O	O	
	Schiffahrt	O	O	
